OBJECTID,WatershedID,ReachCode,predicted_capacity,dam_density,percent_capacity,Shape_Length
586,1807030203,46007,3.6,0,0,0.002852662
587,1807030203,46007,3.22,0,0,0.000305936
588,1807030203,46007,3.27,0,0,0.000324905
589,1807030203,46007,3.62,0,0,0.001082583
590,1807030203,46007,3.14,0,0,0.002222724
591,1807030203,46007,0.57,0,0,0.000385168
592,1807030203,46007,0.58,0,0,0.001926937
593,1807030203,46007,3.32,0,0,0.002630327
594,1807030203,46007,2.43,0,0,0.002170835
595,1807030203,46007,2.39,0,0,0.000991836
596,1807030203,46007,3,0,0,0.002718511
597,1807030203,46007,3.62,0,0,0.000739433
598,1807030203,46007,4.45,0,0,0.000663086
599,1807030203,46007,0.84,0,0,0.001642893
600,1807030203,46007,3.37,0,0,0.002198225
601,1807030203,46007,1.11,0,0,0.00074749
602,1807030203,46007,3.46,0,0,0.001803259
603,1807030203,46007,3.17,0,0,0.000351854
604,1807030203,46007,0.64,0,0,0.000504551
605,1807030203,46007,3.62,0,0,0.003094208
606,1807030203,46007,3.48,0,0,0.002884687
607,1807030203,46007,0.6,0,0,0.000577113
608,1807030203,46007,0.6,0,0,2.13725E-05
609,1807030203,46007,3.2,0,0,0.002133164
610,1807030203,46007,0.57,0,0,0.000244484
611,1807030203,46007,0.57,0,0,0.001362851
612,1807030203,46007,2.51,0,0,0.001842964
613,1807030203,46007,2.51,0,0,0.000351719
614,1807030203,46007,0.57,0,0,0.001902988
615,1807030203,46007,0.57,0,0,0.001302485
616,1807030203,46007,0.58,0,0,0.00112689
617,1807030203,46007,0,0,,0.000877763
618,1807030203,46007,0.58,0,0,0.000911056
619,1807030203,46007,0.57,0,0,0.003027562
620,1807030203,46007,0.57,0,0,0.0010729
621,1807030203,46007,0,0,,0.00196967
622,1807030203,46007,3.51,0,0,0.000943912
623,1807030203,46007,0,0,,0.000500891
624,1807030203,46007,3.14,0,0,0.000952043
625,1807030203,46007,0,0,,0.00077573
626,1807030203,46007,0.57,0,0,0.002780048
627,1807030203,46007,0.57,0,0,0.000665372
628,1807030203,46007,0.57,0,0,0.001656894
629,1807030203,46007,0,0,,0.001127573
630,1807030203,46007,0,0,,0.001483051
631,1807030203,46007,0.57,0,0,0.001646027
632,1807030203,46007,12.48,0,0,0.00247286
633,1807030203,46007,3.4,0,0,0.000606645
634,1807030203,46007,0.61,0,0,0.000756331
635,1807030203,46007,0.57,0,0,0.002464664
636,1807030203,46007,0,0,,0.002843315
637,1807030203,46007,12.71,0,0,0.000741539
638,1807030203,46007,21.04,0,0,0.000166409
639,1807030203,46007,3.32,0,0,0.001827095
640,1807030203,46007,3.37,0,0,0.001074711
641,1807030203,46007,0.57,0,0,0.001412885
642,1807030203,46007,3.62,0,0,0.000445469
643,1807030203,46007,3.43,0,0,0.002312669
644,1807030203,46007,3.35,0,0,0.000337512
645,1807030203,46007,0,0,,0.002861687
646,1807030203,46007,3.54,0,0,0.001278991
647,1807030203,46007,1.78,0,0,0.00053946
648,1807030203,46007,0.58,0,0,0.002181631
649,1807030203,46007,0.57,0,0,0.000734743
650,1807030203,46007,1.47,0,0,0.001441843
651,1807030203,46007,3.62,0,0,0.002819498
652,1807030203,46007,0.89,0,0,0.002867823
653,1807030203,46007,2.38,0,0,0.002210197
654,1807030203,46007,0.59,0,0,0.001474071
655,1807030203,46007,0.84,0,0,0.001634405
656,1807030203,46007,2.87,0,0,0.001472683
657,1807030203,46007,2.92,0,0,0.001083678
658,1807030203,46007,3.32,0,0,0.000331659
659,1807030203,46007,0.58,0,0,0.002190837
660,1807030203,46007,0,0,,0.002473751
661,1807030203,46007,0,0,,0.002981844
662,1807030203,46007,0,0,,0.000493535
663,1807030203,46007,0,0,,0.000372446
664,1807030203,46007,3.56,0,0,0.001009244
665,1807030203,46007,0,0,,0.001189082
666,1807030203,46007,1.28,0,0,0.00277239
667,1807030203,46007,2.04,0,0,0.001768136
668,1807030203,46007,0.57,0,0,0.001522342
669,1807030203,46007,0.58,0,0,0.002790364
670,1807030203,46007,0.6,0,0,0.000295976
671,1807030203,46007,2.77,0,0,0.000306934
672,1807030203,46007,0,0,,0.001757412
673,1807030203,46007,0.57,0,0,0.003092599
674,1807030203,46007,3.29,0,0,0.003024942
675,1807030203,46007,3.62,0,0,0.000392645
676,1807030203,46007,0.84,0,0,0.00160757
677,1807030203,46007,1.63,0,0,0.002140796
678,1807030203,46007,0,0,,0.002136356
679,1807030203,46007,2.15,0,0,0.00102693
680,1807030203,46007,0,0,,0.000816521
681,1807030203,46007,1.78,0,0,0.001347337
682,1807030203,46007,3.35,0,0,0.003427686
683,1807030203,46007,3.46,0,0,0.000140889
684,1807030203,46007,3.62,0,0,0.000758822
685,1807030203,46007,0,0,,0.000827821
686,1807030203,46007,11.64,0,0,0.000666604
687,1807030203,46007,3.58,0,0,0.00262827
688,1807030203,46007,3.48,0,0,0.000798951
689,1807030203,46007,7.62,0,0,0.002363412
690,1807030203,46007,0.59,0,0,0.002233584
691,1807030203,46007,0.61,0,0,0.00136354
692,1807030203,46007,0.59,0,0,0.00049237
693,1807030203,46007,2.29,0,0,0.000875524
694,1807030203,46007,3.49,0,0,0.00306487
695,1807030203,46007,3.33,0,0,0.001272141
696,1807030203,46007,0.63,0,0,0.002328561
697,1807030203,46007,0.58,0,0,0.003203828
698,1807030203,46007,1.16,0,0,0.001996546
699,1807030203,46007,2.96,0,0,0.003014475
700,1807030203,46007,3.22,0,0,0.001910749
701,1807030203,46007,0,0,,0.001616449
702,1807030203,46007,0.57,0,0,0.000930167
703,1807030203,46007,1.28,0,0,0.00241538
704,1807030203,46007,0.84,0,0,0.001983324
705,1807030203,46007,0.57,0,0,0.00142208
706,1807030203,46007,0.57,0,0,0.0027198
707,1807030203,46007,0.57,0,0,0.001599291
708,1807030203,46007,0.62,0,0,0.0018401
709,1807030203,46007,0.57,0,0,0.002195867
710,1807030203,46007,0.57,0,0,0.000602432
711,1807030203,46007,24.99,0,0,0.000433515
712,1807030203,46007,3.32,0,0,0.00290537
713,1807030203,46007,0,0,,0.000468704
714,1807030203,46007,0.6,0,0,0.002923952
715,1807030203,46007,0.6,0,0,0.001030139
716,1807030203,46007,0,0,,0.002891835
717,1807030203,46007,0.57,0,0,0.000602436
718,1807030203,46007,0.61,0,0,0.001888347
719,1807030203,46007,0.57,0,0,0.000666374
720,1807030203,46007,0.57,0,0,0.00313188
721,1807030203,46007,0.57,0,0,0.001448396
722,1807030203,46007,0.58,0,0,0.000843391
723,1807030203,46007,2.04,0,0,0.001521286
724,1807030203,46007,0.57,0,0,0.001931095
725,1807030203,46007,0.57,0,0,0.001995271
726,1807030203,46007,2.79,0,0,0.001549101
727,1807030203,46007,2.04,0,0,0.001693111
728,1807030203,46007,0.58,0,0,0.000906693
729,1807030203,46007,0,0,,0.002865557
730,1807030203,46007,0.57,0,0,0.00089503
731,1807030203,46007,2.15,0,0,0.001370561
732,1807030203,46007,0,0,,0.00082653
733,1807030203,46007,2.15,0,0,0.001157818
734,1807030203,46007,0.57,0,0,0.001177514
735,1807030203,46007,0.57,0,0,0.001332131
736,1807030203,46007,2.65,0,0,0.001509361
737,1807030203,46007,0,0,,0.000717359
738,1807030203,46007,1.63,0,0,0.0023127
739,1807030203,46007,2.71,0,0,0.003072304
740,1807030203,46007,0.59,0,0,0.001672376
741,1807030203,46007,0.57,0,0,0.001836481
742,1807030203,46007,2.43,0,0,0.002920056
743,1807030203,46007,3.32,0,0,0.000805136
744,1807030203,46007,0.57,0,0,0.00281638
745,1807030203,46007,3.17,0,0,0.002106569
746,1807030203,46007,0.57,0,0,0.000502955
747,1807030203,46007,0.57,0,0,0.000663651
748,1807030203,46007,0,0,,0.000988425
749,1807030203,46007,0,0,,0.001989207
750,1807030203,46007,0,0,,0.001429044
751,1807030203,46007,0,0,,0.003106675
752,1807030203,46007,3.32,0,0,0.000316494
753,1807030203,46007,0.57,0,0,0.00277578
754,1807030203,46007,0.57,0,0,0.001271813
755,1807030203,46007,0,0,,0.00079545
756,1807030203,46007,0.58,0,0,0.001807332
757,1807030203,46007,0,0,,0.000707759
758,1807030203,46007,0,0,,0.001682186
759,1807030203,46007,1.31,0,0,0.001143341
760,1807030203,46007,3.32,0,0,0.001836252
761,1807030203,46007,3.4,0,0,0.002624656
762,1807030203,46007,0.6,0,0,0.00300823
763,1807030203,46007,2.69,0,0,0.000920186
764,1807030203,46007,0.6,0,0,0.000918302
765,1807030203,46007,3.08,0,0,0.001618716
766,1807030203,46007,3.5,0,0,0.000817159
767,1807030203,46007,0.62,0,0,1.74831E-05
768,1807030203,46007,3.5,0,0,0.000465899
769,1807030203,46007,3.3,0,0,0.001769429
770,1807030203,46007,2.64,0,0,0.003117632
771,1807030203,46007,0.64,0,0,0.000779605
772,1807030203,46007,3.62,0,0,0.003115899
773,1807030203,46007,3.18,0,0,0.001312794
774,1807030203,46007,3.32,0,0,0.000510744
775,1807030203,46007,3.58,0,0,0.002826828
776,1807030203,46007,3.46,0,0,0.000633167
777,1807030203,46007,0.57,0,0,0.001366912
778,1807030203,46007,1.99,0,0,0.001084715
779,1807030203,46007,0.57,0,0,0.001311332
780,1807030203,46007,0.57,0,0,0.000450154
781,1807030203,46007,0.57,0,0,0.000859024
782,1807030203,46007,2.77,0,0,0.00039319
783,1807030203,46007,0.57,0,0,0.000111589
784,1807030203,46007,2.15,0,0,0.001165926
785,1807030203,46007,1.71,0,0,0.001231939
786,1807030203,46007,0.59,0,0,0.001127006
787,1807030203,46007,0.6,0,0,0.000567297
788,1807030203,46007,0.62,0,0,0.001115695
789,1807030203,46007,2.92,0,0,0.000627831
790,1807030203,46007,0,0,,0.00311354
791,1807030203,46007,3.62,0,0,0.003094181
792,1807030203,46007,3.62,0,0,0.002998952
793,1807030203,46007,3.62,0,0,0.00307815
794,1807030203,46007,3.62,0,0,0.003084061
795,1807030203,46007,9.42,0,0,0.002899345
796,1807030203,46007,3.54,0,0,0.003063741
797,1807030203,46007,3.62,0,0,0.00285461
798,1807030203,46007,3.59,0,0,0.003124927
799,1807030203,46007,3.55,0,0,0.003166296
800,1807030203,46007,3.22,0,0,0.002975993
801,1807030203,46007,3.39,0,0,0.003098146
802,1807030203,46007,2.43,0,0,0.000886805
803,1807030203,46007,0.58,0,0,0.000396054
804,1807030203,46007,1.07,0,0,0.002956671
805,1807030203,46007,1.07,0,0,0.000458898
806,1807030203,46007,0.57,0,0,0.002858253
807,1807030203,46007,0.57,0,0,0.001549637
808,1807030203,46007,3.32,0,0,0.002913978
809,1807030203,46007,3.42,0,0,0.002755233
810,1807030203,46007,2.77,0,0,0.002797072
811,1807030203,46007,2.96,0,0,0.002336659
812,1807030203,46007,3.59,0,0,0.000999433
813,1807030203,46007,0.57,0,0,0.002868032
814,1807030203,46007,0.57,0,0,0.000672421
815,1807030203,46007,0.84,0,0,0.001358457
816,1807030203,46007,3.49,0,0,0.001228359
817,1807030203,46007,0,0,,0.002146275
818,1807030203,46007,0,0,,0.002837587
819,1807030203,46007,0.58,0,0,0.001969146
820,1807030203,46007,0.58,0,0,0.003069077
821,1807030203,46007,0.61,0,0,0.0004348
822,1807030203,46007,1.28,0,0,0.001075893
823,1807030203,46007,0.57,0,0,0.001632463
824,1807030203,46007,0.57,0,0,0.002250455
825,1807030203,46007,3.43,0,0,0.003179021
826,1807030203,46007,0.58,0,0,0.000765716
827,1807030203,46007,2.2,0,0,0.003067054
828,1807030203,46007,2.28,0,0,0.003167703
829,1807030203,46007,0.62,0,0,0.001506299
830,1807030203,46007,0.58,0,0,0.00034931
831,1807030203,46007,0.84,0,0,0.002400085
832,1807030203,46007,0,0,,0.001255995
833,1807030203,46007,0,0,,0.003093142
834,1807030203,46007,3.48,0,0,0.003120115
835,1807030203,46007,3.25,0,0,0.001765367
836,1807030203,46007,3.49,0,0,0.00141037
837,1807030203,46007,0.6,0,0,0.001647105
838,1807030203,46007,3.35,0,0,0.000137843
839,1807030203,46007,0,0,,0.000728458
840,1807030203,46007,1.07,0,0,0.001922219
841,1807030203,46007,3.42,0,0,0.003044507
842,1807030203,46007,2.71,0,0,0.000648349
843,1807030203,46007,3.8,0,0,0.001606804
844,1807030203,46007,0.58,0,0,0.000954849
845,1807030203,46007,2.92,0,0,0.000369392
846,1807030203,46007,0.58,0,0,0.001135268
847,1807030203,46007,3.6,0,0,0.001001839
848,1807030203,46007,3.35,0,0,0.000130559
849,1807030203,46007,3.62,0,0,0.002674327
850,1807030203,46007,2.51,0,0,0.001349817
851,1807030203,46007,0.62,0,0,0.000170662
852,1807030203,46007,0.58,0,0,8.38862E-05
853,1807030203,46007,1.07,0,0,0.001948809
854,1807030203,46007,3.61,0,0,0.002911499
855,1807030203,46007,3.39,0,0,0.002008141
856,1807030203,46007,3.62,0,0,0.002736717
857,1807030203,46007,3.55,0,0,0.002811462
858,1807030203,46007,3.62,0,0,0.002831364
859,1807030203,46007,7.03,0,0,0.00296443
860,1807030203,46007,3.35,0,0,0.003079057
861,1807030203,46007,2.92,0,0,0.003043888
862,1807030203,46007,3.5,0,0,0.00316273
863,1807030203,46007,3.62,0,0,0.002138915
864,1807030203,46007,3.61,0,0,0.001529859
865,1807030203,46007,2.96,0,0,0.001671792
866,1807030203,46007,0.59,0,0,0.002855917
867,1807030203,46007,1.78,0,0,0.000671997
868,1807030203,46007,3.55,0,0,0.003048412
869,1807030203,46007,3.42,0,0,0.003025802
870,1807030203,46007,3.62,0,0,0.002284468
871,1807030203,46007,9.05,0,0,0.000738091
872,1807030203,46007,0.57,0,0,0.001153283
873,1807030203,46007,3.95,0,0,0.000198
874,1807030203,46007,0.57,0,0,0.002898203
875,1807030203,46007,0.57,0,0,0.000938315
876,1807030203,46007,1.91,0,0,0.002715092
877,1807030203,46007,3.62,0,0,0.00059394
878,1807030203,46007,0.57,0,0,0.001499441
879,1807030203,46007,0.59,0,0,0.00126731
880,1807030203,46007,3.04,0,0,0.000921448
881,1807030203,46007,1.47,0,0,0.00137317
882,1807030203,46007,1.63,0,0,0.001882695
883,1807030203,46007,1.47,0,0,0.002948931
884,1807030203,46007,0.64,0,0,0.000361478
885,1807030203,46007,2.15,0,0,0.002678661
886,1807030203,46007,3.48,0,0,0.000758691
887,1807030203,46007,0,0,,0.001086499
888,1807030203,46007,3,0,0,0.001373041
889,1807030203,46007,3.39,0,0,0.002969103
890,1807030203,46007,0,0,,8.94856E-05
891,1807030203,46007,0,0,,0.001221415
892,1807030203,46007,0.63,0,0,0.000569538
893,1807030203,46007,0.59,0,0,0.000114488
894,1807030203,46007,3.43,0,0,0.00315327
895,1807030203,46007,3.62,0,0,0.003159699
896,1807030203,46007,4.05,0,0,0.003127862
897,1807030203,46007,3.62,0,0,0.001861681
898,1807030203,46007,3.59,0,0,0.002049386
899,1807030203,46007,0.57,0,0,0.000372966
900,1807030203,46007,0,0,,0.003066514
901,1807030203,46007,2.58,0,0,0.001412521
902,1807030203,46007,0.57,0,0,0.001766062
903,1807030203,46007,0,0,,0.000894977
904,1807030203,46007,2.82,0,0,0.000795353
905,1807030203,46007,0.59,0,0,0.000999664
906,1807030203,46007,0.57,0,0,0.002356219
907,1807030203,46007,0.6,0,0,0.000138782
908,1807030203,46007,0.58,0,0,0.000877026
909,1807030203,46007,0,0,,0.001424453
910,1807030203,46007,0,0,,0.001664125
911,1807030203,46007,2.15,0,0,0.002087325
912,1807030203,46007,2.92,0,0,0.002973893
913,1807030203,46007,3.5,0,0,0.001882822
914,1807030203,46007,0.59,0,0,0.002177365
915,1807030203,46007,3.32,0,0,0.001930811
916,1807030203,46007,0.57,0,0,0.001758455
917,1807030203,46007,1.07,0,0,0.002044762
918,1807030203,46007,0.57,0,0,0.000887679
919,1807030203,46007,3.4,0,0,0.000771842
920,1807030203,46007,0.57,0,0,0.003148011
921,1807030203,46007,0.57,0,0,0.000892926
922,1807030203,46007,0,0,,0.00189399
923,1807030203,46007,3.11,0,0,0.002033244
924,1807030203,46007,0.61,0,0,0.001305243
925,1807030203,46007,0,0,,0.000898981
926,1807030203,46007,0.57,0,0,0.00111864
927,1807030203,46007,0,0,,0.001137027
928,1807030203,46007,7.58,0,0,0.002948561
929,1807030203,46007,9.76,0,0,0.000372537
930,1807030203,46007,3.62,0,0,0.000742272
931,1807030203,46007,1.91,0,0,0.001663817
932,1807030203,46007,2.77,0,0,0.003014078
933,1807030203,46007,2.65,0,0,0.003267657
934,1807030203,46007,2.25,0,0,0.002526339
935,1807030203,46007,1.1,0,0,0.000747855
936,1807030203,46007,0,0,,0.000757646
937,1807030203,46007,0.57,0,0,0.000765965
938,1807030203,46007,0.57,0,0,0.000357711
939,1807030203,46007,2.65,0,0,0.000683736
940,1807030203,46007,0.58,0,0,0.000869736
941,1807030203,46007,11.6,0,0,0.000627298
942,1807030203,46007,3,0,0,0.003415672
943,1807030203,46007,3.62,0,0,0.000519187
944,1807030203,46007,10.95,0,0,0.000237293
945,1807030203,46007,0.59,0,0,0.002064971
946,1807030203,46007,3.25,0,0,0.002887228
947,1807030203,46007,3.22,0,0,0.000654066
948,1807030203,46007,0.63,0,0,0.000227158
949,1807030203,46007,3.62,0,0,0.000781029
950,1807030203,46007,0,0,,0.001817251
951,1807030203,46007,0,0,,0.002468704
952,1807030203,46007,0.57,0,0,0.000260099
953,1807030203,46007,1.78,0,0,0.002553186
954,1807030203,46007,0,0,,0.000991993
955,1807030203,46007,0,0,,0.002524773
956,1807030203,46007,3.69,0,0,0.000914161
957,1807030203,46007,0,0,,0.001746248
958,1807030203,46007,0.59,0,0,0.000398871
959,1807030203,46007,0.57,0,0,0.00260153
960,1807030203,46007,1.91,0,0,0.001547444
961,1807030203,46007,0.57,0,0,0.001084697
962,1807030203,46007,3.6,0,0,0.001385014
963,1807030203,46007,0.58,0,0,0.001570145
964,1807030203,46007,0.88,0,0,0.000922264
965,1807030203,46007,0.59,0,0,0.002089131
966,1807030203,46007,0.84,0,0,0.001327295
967,1807030203,46007,0.63,0,0,0.000356027
968,1807030203,46007,0.58,0,0,0.00179541
969,1807030203,46007,0.57,0,0,0.002041322
970,1807030203,46007,2.15,0,0,0.00301664
971,1807030203,46007,2.77,0,0,0.000643382
972,1807030203,46007,0.85,0,0,0.001472822
973,1807030203,46007,0,0,,0.001138973
974,1807030203,46007,9.31,0,0,0.002214384
975,1807030203,46007,3.62,0,0,0.00165336
976,1807030203,46007,3.42,0,0,0.002149174
977,1807030203,46007,3.62,0,0,0.000783442
978,1807030203,46007,12.1,0,0,0.000552381
979,1807030203,46007,0.57,0,0,0.002457922
980,1807030203,46007,0.57,0,0,0.000229992
981,1807030203,46007,0.84,0,0,0.001622303
982,1807030203,46007,1.91,0,0,0.002412047
983,1807030203,46007,0.57,0,0,0.001489609
984,1807030203,46007,0,0,,0.001178039
985,1807030203,46007,0.57,0,0,0.002173178
986,1807030203,46007,0,0,,0.002974793
987,1807030203,46007,0,0,,0.00310011
988,1807030203,46007,0.57,0,0,0.000713953
989,1807030203,46007,3.52,0,0,0.002845725
990,1807030203,46007,0.58,0,0,0.001105967
991,1807030203,46007,3.62,0,0,0.00320841
992,1807030203,46007,3.62,0,0,0.000787335
993,1807030203,46007,2.92,0,0,0.001388794
994,1807030203,46007,0,0,,0.000827566
995,1807030203,46007,0,0,,0.00119578
996,1807030203,46007,0.57,0,0,0.001359611
997,1807030203,46007,0.57,0,0,0.000615116
998,1807030203,46007,1.57,0,0,0.00052699
999,1807030203,46007,1.69,0,0,0.0008042
1000,1807030203,46007,1.18,0,0,0.000174253
1001,1807030203,46007,3.62,0,0,0.000845453
1002,1807030203,46007,3.59,0,0,0.000327576
1003,1807030203,46007,3.47,0,0,0.001559107
1004,1807030203,46007,0,0,,0.00050652
1005,1807030203,46007,1.47,0,0,0.003192132
1006,1807030203,46007,3.43,0,0,0.001114175
1007,1807030203,46007,3.22,0,0,1.6843E-05
1008,1807030203,46007,3.2,0,0,2.141E-05
1009,1807030203,46007,3.27,0,0,0.000950303
1010,1807030203,46007,3.36,0,0,0.002395123
1011,1807030203,46007,9.43,0,0,0.00130075
1012,1807030203,46007,3.49,0,0,0.0031149
1013,1807030203,46007,1.37,0,0,0.001146396
1014,1807030203,46007,3.35,0,0,0.003096281
1015,1807030203,46007,3.62,0,0,0.002185049
1016,1807030203,46007,0.58,0,0,0.00250908
1017,1807030203,46007,0.57,0,0,0.002739664
1018,1807030203,46007,1.47,0,0,0.002764832
1019,1807030203,46007,3.29,0,0,0.001515477
1020,1807030203,46007,0.57,0,0,0.002685863
1021,1807030203,46007,0.58,0,0,0.002864565
1022,1807030203,46007,3.45,0,0,0.002735447
1023,1807030203,46007,3.62,0,0,0.003302919
1024,1807030203,46007,1.61,0,0,0.000799963
1025,1807030203,46007,0.59,0,0,0.001556602
1026,1807030203,46007,8.62,0,0,0.00120143
1027,1807030203,46007,12.28,0,0,0.000923418
1028,1807030203,46007,0.57,0,0,0.000286525
1029,1807030203,46007,3.56,0,0,0.001643723
1030,1807030203,46007,3.54,0,0,0.000787445
1031,1807030203,46007,2.34,0,0,0.002209154
1032,1807030203,46007,0,0,,0.001361285
1033,1807030203,46007,0,0,,0.002121631
1034,1807030203,46007,2.3,0,0,0.00313474
1035,1807030203,46007,3.54,0,0,0.000860069
1036,1807030203,46007,0.57,0,0,0.000757326
1037,1807030203,46007,0.57,0,0,0.001223858
1038,1807030203,46007,0,0,,0.001106313
1039,1807030203,46007,3.56,0,0,0.001460399
1040,1807030203,46007,0,0,,0.003114952
1041,1807030203,46007,3.08,0,0,0.001949127
1042,1807030203,46007,0.84,0,0,0.002171062
1043,1807030203,46007,1.63,0,0,0.001522422
1044,1807030203,46007,0,0,,0.003195861
1045,1807030203,46007,0,0,,0.000335123
1046,1807030203,46007,3.17,0,0,0.001207903
1047,1807030203,46007,1.47,0,0,0.001675426
1048,1807030203,46007,0.84,0,0,0.001509215
1049,1807030203,46007,0.57,0,0,0.001978509
1050,1807030203,46007,0.57,0,0,0.000705673
1051,1807030203,46007,0.57,0,0,0.000875111
1052,1807030203,46007,0.57,0,0,0.001270197
1053,1807030203,46007,0,0,,0.000493063
1054,1807030203,46007,1.07,0,0,0.000846944
1055,1807030203,46007,9.43,0,0,0.000820855
1056,1807030203,46007,3.59,0,0,0.002092081
1057,1807030203,46007,3.37,0,0,0.000490372
1058,1807030203,46007,12.83,0,0,0.00033497
1059,1807030203,46007,0.57,0,0,0.00256434
1060,1807030203,46007,2.71,0,0,0.001367982
1061,1807030203,46007,3.27,0,0,0.00192851
1062,1807030203,46007,0,0,,0.001912985
1063,1807030203,46007,0,0,,0.001003261
1064,1807030203,46007,3.57,0,0,0.00090434
1065,1807030203,46007,3.37,0,0,0.000510582
1066,1807030203,46007,0.58,0,0,0.002069888
1067,1807030203,46007,0.57,0,0,0.001345048
1068,1807030203,46007,0.57,0,0,0.00088434
1069,1807030203,46007,0,0,,0.00185773
1070,1807030203,46007,2.15,0,0,0.002855548
1071,1807030203,46007,2.3,0,0,0.002544623
1072,1807030203,46007,2.87,0,0,3.14745E-05
1073,1807030203,46007,0.57,0,0,0.002047672
1074,1807030203,46007,0,0,,0.003159746
1075,1807030203,46007,3.25,0,0,0.002874434
1076,1807030203,46007,1.56,0,0,0.002715229
1077,1807030203,46007,0.63,0,0,0.000753353
1078,1807030203,46007,1.63,0,0,0.002766966
1079,1807030203,46007,0.57,0,0,0.000729399
1080,1807030203,46007,3.27,0,0,0.001637203
1081,1807030203,46007,3.35,0,0,0.000326014
1082,1807030203,46007,3.47,0,0,0.000702764
1083,1807030203,46007,0,0,,0.000605618
1084,1807030203,46007,0,0,,0.002963328
1085,1807030203,46007,0,0,,0.001828916
1086,1807030203,46007,0.57,0,0,0.002038279
1087,1807030203,46007,0,0,,0.002411121
1088,1807030203,46007,0.59,0,0,0.002240317
1089,1807030203,46007,0.57,0,0,0.002494421
